user_id,group,converted
1,A,0
2,A,0
3,B,1
4,A,0
5,A,0
6,A,1
7,B,0
8,A,0
9,A,0
10,B,1
11,B,0
12,B,0
13,A,1
14,A,0
15,A,0
16,A,0
17,B,0
18,B,0
19,A,0
20,B,0
21,A,0
22,A,0
23,A,0
24,B,0
25,B,0
26,B,0
27,A,0
28,B,0
29,B,0
30,B,0
31,A,0
32,B,0
33,B,1
34,A,0
35,A,0
36,A,0
37,B,0
38,B,0
39,B,0
40,A,0
41,A,0
42,B,0
43,B,0
44,A,0
45,B,0
46,B,0
47,B,0
48,B,0
49,A,0
50,A,0
51,B,0
52,A,0
53,A,0
54,A,0
55,B,0
56,B,1
57,B,0
58,A,0
59,B,0
60,A,0
61,A,0
62,B,0
63,A,0
64,B,0
65,A,0
66,B,0
67,B,0
68,B,0
69,B,0
70,A,0
71,A,0
72,B,0
73,B,0
74,B,0
75,A,0
76,B,0
77,A,0
78,A,0
79,A,0
80,B,0
81,B,0
82,B,0
83,A,1
84,B,0
85,B,1
86,B,0
87,A,1
88,A,1
89,A,1
90,A,1
91,B,0
92,B,1
93,B,0
94,B,0
95,A,0
96,B,0
97,A,0
98,A,1
99,B,0
100,A,0
101,A,0
102,A,0
103,A,0
104,A,0
105,A,0
106,A,0
107,B,0
108,B,0
109,A,0
110,B,0
111,A,0
112,A,0
113,A,0
114,B,0
115,B,0
116,B,0
117,A,0
118,A,0
119,A,1
120,B,1
121,A,0
122,B,0
123,B,0
124,B,0
125,B,0
126,A,0
127,A,0
128,A,0
129,A,0
130,B,0
131,A,0
132,B,0
133,B,0
134,A,0
135,A,0
136,A,0
137,B,0
138,B,0
139,B,0
140,A,0
141,A,1
142,B,0
143,A,0
144,A,0
145,A,0
146,B,0
147,B,0
148,B,1
149,A,0
150,B,0
151,B,0
152,B,0
153,B,0
154,B,0
155,A,0
156,A,0
157,B,0
158,B,0
159,B,0
160,B,0
161,A,0
162,A,0
163,A,0
164,A,0
165,B,0
166,B,0
167,A,0
168,A,0
169,B,0
170,A,0
171,B,0
172,B,0
173,A,0
174,A,0
175,B,0
176,A,0
177,B,0
178,A,0
179,A,0
180,A,0
181,B,0
182,B,0
183,A,1
184,B,0
185,A,0
186,B,1
187,B,1
188,A,0
189,A,0
190,B,0
191,B,0
192,A,0
193,A,0
194,A,0
195,A,1
196,B,0
197,B,1
198,A,0
199,B,0
200,A,0
201,B,0
202,B,0
203,B,0
204,B,0
205,A,0
206,A,0
207,A,0
208,B,0
209,B,0
210,A,0
211,B,0
212,A,0
213,A,0
214,A,0
215,B,0
216,B,0
217,B,0
218,A,0
219,A,0
220,A,0
221,B,0
222,B,0
223,A,0
224,B,0
225,B,0
226,B,0
227,A,0
228,B,0
229,B,0
230,A,0
231,A,0
232,B,0
233,B,0
234,B,0
235,A,1
236,A,0
237,A,0
238,B,0
239,A,0
240,A,0
241,B,0
242,B,0
243,B,0
244,B,0
245,B,0
246,A,0
247,B,1
248,B,0
249,B,0
250,A,1
251,A,0
252,A,0
253,B,0
254,A,0
255,A,1
256,A,0
257,B,0
258,B,0
259,A,0
260,A,0
261,A,1
262,B,0
263,B,0
264,A,0
265,A,0
266,B,0
267,A,0
268,B,0
269,A,0
270,B,0
271,B,0
272,A,0
273,B,0
274,A,0
275,B,0
276,B,1
277,B,0
278,A,1
279,A,0
280,B,0
281,A,0
282,A,0
283,B,0
284,B,0
285,B,0
286,A,0
287,B,0
288,B,0
289,A,0
290,B,0
291,A,0
292,A,0
293,B,0
294,B,0
295,A,0
296,A,0
297,B,0
298,B,0
299,B,0
300,B,0
301,B,0
302,A,0
303,A,0
304,A,0
305,B,1
306,B,0
307,A,0
308,B,0
309,A,0
310,A,0
311,A,0
312,B,0
313,A,0
314,B,0
315,B,0
316,B,0
317,A,0
318,B,1
319,B,0
320,A,0
321,A,0
322,A,0
323,A,0
324,B,0
325,A,0
326,B,0
327,B,1
328,A,0
329,B,0
330,A,0
331,B,1
332,B,0
333,A,1
334,B,0
335,A,0
336,A,0
337,A,0
338,B,0
339,B,0
340,B,0
341,A,0
342,B,0
343,A,0
344,A,0
345,B,0
346,A,0
347,B,0
348,A,0
349,A,0
350,B,0
351,B,0
352,A,0
353,A,0
354,B,0
355,B,0
356,A,0
357,B,0
358,A,0
359,A,0
360,A,0
361,A,0
362,B,0
363,B,0
364,B,0
365,A,0
366,A,0
367,A,0
368,A,0
369,A,0
370,A,0
371,A,0
372,A,0
373,A,1
374,B,0
375,A,0
376,B,1
377,B,0
378,B,0
379,A,0
380,B,0
381,B,0
382,B,1
383,B,0
384,A,0
385,B,0
386,B,1
387,B,1
388,A,0
389,A,0
390,A,1
391,B,0
392,A,0
393,B,0
394,A,0
395,A,0
396,A,0
397,A,0
398,A,1
399,B,0
400,A,0
401,A,0
402,A,0
403,A,0
404,A,0
405,A,0
406,A,1
407,B,0
408,A,0
409,B,0
410,A,0
411,A,0
412,A,0
413,A,0
414,B,0
415,A,0
416,B,0
417,B,0
418,B,0
419,B,0
420,B,0
421,A,0
422,B,0
423,A,0
424,B,0
425,B,0
426,A,0
427,A,0
428,A,0
429,A,0
430,B,0
431,B,0
432,B,0
433,A,0
434,A,0
435,A,1
436,A,0
437,B,0
438,A,0
439,A,0
440,A,0
441,A,0
442,A,0
443,A,0
