user_id,group,converted
1,A,0
2,B,0
3,A,0
4,B,0
5,A,0
6,B,0
7,A,1
8,A,0
9,B,0
10,A,0
11,A,1
12,A,0
13,A,0
14,A,0
15,A,0
16,B,0
17,A,0
18,B,0
19,A,0
20,A,0
21,A,0
22,B,0
23,A,0
24,B,0
25,A,1
26,B,0
27,B,0
28,B,0
29,A,0
30,B,1
31,B,0
32,B,0
33,A,1
34,A,0
35,B,0
36,A,0
37,A,0
38,A,0
39,B,0
40,B,0
41,A,0
42,A,1
43,B,0
44,A,0
45,A,0
46,A,0
47,A,0
48,B,0
49,A,0
50,B,0
51,B,0
52,A,0
53,A,0
54,A,0
55,B,0
56,A,1
57,A,0
58,A,1
59,A,0
60,B,0
61,A,0
62,A,0
63,B,0
64,A,0
65,B,0
66,A,0
67,B,0
68,B,1
69,A,1
70,B,0
71,A,0
72,A,0
73,A,0
74,A,0
75,A,0
76,B,1
77,A,0
78,A,0
79,A,0
80,A,0
81,B,1
82,A,0
83,B,0
84,B,0
85,B,0
86,A,0
87,A,0
88,B,0
89,B,0
90,B,0
91,B,0
92,B,0
93,B,0
94,A,0
95,A,0
96,A,0
97,B,0
98,B,0
99,B,0
100,B,0
101,B,0
102,A,0
103,B,0
104,A,0
105,A,0
106,B,0
107,B,0
108,A,0
109,B,0
110,B,0
111,A,0
112,B,0
113,B,0
114,A,0
115,A,0
116,A,0
117,A,0
118,A,0
119,B,0
120,A,0
121,B,0
122,B,0
123,B,0
124,B,0
125,B,0
126,A,0
127,B,0
128,A,0
129,A,0
130,A,0
131,A,1
132,B,1
133,B,0
134,A,0
135,A,0
136,B,0
137,B,0
138,A,0
139,B,1
140,A,0
141,A,0
142,A,0
143,A,0
144,A,0
145,B,0
146,A,0
147,A,0
148,A,0
149,A,1
150,A,0
151,A,0
152,A,0
153,B,0
154,A,0
155,B,0
156,A,1
157,B,0
158,B,0
159,B,0
160,B,0
161,A,0
162,A,0
163,A,0
164,B,0
165,A,1
166,B,0
167,A,0
168,B,0
169,B,1
170,B,0
171,B,0
172,B,0
173,A,0
174,B,1
175,A,1
176,B,0
177,A,0
178,B,0
179,A,0
180,A,0
181,B,0
182,B,0
183,A,0
184,B,0
185,A,0
186,B,1
187,A,0
188,B,0
189,A,0
190,B,0
191,A,0
192,B,0
193,B,0
194,A,0
195,A,0
196,A,0
197,A,0
198,A,0
199,A,0
200,B,0
201,A,0
202,A,0
203,A,1
204,A,0
205,A,0
206,A,0
207,A,0
208,B,0
209,B,0
210,A,0
211,A,0
212,A,0
213,B,0
214,A,0
215,A,0
216,B,0
217,B,0
218,A,0
219,B,1
220,B,0
221,A,0
222,A,0
223,B,0
224,A,0
225,A,0
226,B,0
227,A,0
228,A,0
229,A,1
230,B,0
231,B,0
232,B,0
233,B,0
234,A,0
235,A,0
236,A,0
237,A,1
238,B,1
239,A,0
240,B,0
241,B,0
242,A,0
243,A,0
244,A,0
245,A,1
246,B,0
247,B,0
248,B,1
249,A,0
250,B,0
251,B,0
252,B,0
253,B,0
254,B,0
255,A,0
256,A,0
257,A,0
258,A,0
259,B,0
260,B,0
261,B,1
262,A,0
263,A,0
264,A,0
265,A,0
266,A,0
267,A,0
268,A,1
269,A,1
270,A,0
271,A,0
272,A,0
273,A,0
274,B,0
275,B,1
276,B,0
277,B,0
278,B,0
279,B,0
280,B,0
281,A,0
282,A,0
283,B,0
284,A,0
285,B,0
286,A,0
287,B,0
288,A,0
289,B,1
290,A,0
291,B,0
292,A,0
293,B,0
294,A,0
295,A,0
296,B,0
297,A,0
298,A,0
299,A,0
300,A,0
301,B,0
302,A,0
303,B,0
304,A,0
305,A,0
306,B,0
307,B,0
308,A,0
309,A,0
310,B,1
311,A,0
312,A,0
313,B,0
314,B,0
315,B,0
316,A,0
317,B,0
318,B,0
319,B,0
320,B,0
321,B,0
322,B,0
323,A,0
324,A,0
325,A,0
326,A,0
327,A,0
328,B,0
329,B,0
330,A,0
331,A,0
332,A,0
333,A,0
334,A,0
335,A,1
336,A,0
337,A,0
338,B,0
339,B,0
340,B,1
341,A,0
342,A,0
343,B,0
344,A,0
345,A,0
346,A,0
347,A,0
348,B,1
349,B,0
350,B,0
351,A,0
352,B,0
353,A,0
354,A,1
355,B,0
356,A,0
357,B,0
358,B,0
359,A,0
360,A,0
361,B,0
362,A,0
363,B,0
364,A,0
365,B,0
366,A,0
367,B,0
368,B,0
369,B,0
370,B,0
371,B,0
372,A,0
373,A,0
374,B,0
375,A,0
376,A,0
377,B,0
378,B,0
379,A,0
380,A,0
381,B,1
382,B,0
383,B,0
384,A,0
385,B,0
386,B,0
387,A,0
388,B,0
389,A,0
390,A,0
391,A,0
392,A,1
393,B,0
394,A,0
395,B,0
396,B,0
397,B,0
398,B,0
399,A,0
400,A,0
401,A,0
402,B,0
403,B,0
404,A,0
405,A,0
406,A,0
407,A,0
408,A,0
409,B,1
410,B,0
411,A,0
412,B,1
413,B,0
414,A,0
415,A,0
416,A,1
417,B,1
418,A,0
419,B,0
420,A,0
421,A,0
422,A,0
423,B,0
424,B,0
425,B,0
426,A,0
427,A,0
428,A,0
429,B,0
430,B,0
431,A,0
432,A,0
433,A,0
434,B,0
435,B,0
436,A,0
437,B,0
438,B,0
439,B,0
440,B,0
441,B,0
442,A,0
443,B,0
444,A,0
445,B,0
446,B,0
447,B,0
448,A,0
449,A,0
450,B,0
451,B,0
452,A,0
453,B,1
454,B,0
455,A,1
456,A,0
457,B,0
458,B,0
459,B,0
460,B,0
461,A,0
462,B,0
463,A,0
464,B,0
465,B,0
466,A,0
467,B,0
468,B,0
469,A,1
470,B,0
471,A,0
472,A,0
473,A,0
474,A,0
475,B,0
476,A,0
477,B,1
478,A,0
479,A,0
480,A,0
481,B,0
482,A,0
483,B,1
484,A,0
485,B,0
486,A,0
487,A,0
488,B,0
489,B,0
490,B,1
491,A,0
492,A,1
493,B,0
494,B,1
495,A,0
496,B,0
497,A,0
498,A,0
499,A,0
500,A,0
501,A,0
502,A,0
503,B,0
504,A,0
505,A,0
506,B,0
507,B,1
508,B,0
509,B,0
510,A,0
511,B,0
512,A,0
513,A,0
514,A,0
515,A,0
516,B,0
517,B,0
518,B,0
519,B,0
520,A,0
521,A,0
522,B,0
523,A,0
524,A,0
525,A,0
526,A,0
527,A,0
528,A,0
529,B,0
530,A,0
531,B,0
532,A,0
533,B,0
534,B,0
535,A,0
536,B,0
537,B,0
538,B,0
539,B,0
540,B,0
541,B,0
542,A,0
543,A,0
544,B,0
545,A,0
546,A,0
547,B,0
548,B,0
549,A,0
550,A,0
551,B,0
552,A,0
553,B,0
554,A,0
555,A,0
556,A,0
557,B,0
558,B,0
559,A,0
560,A,0
561,A,0
562,A,1
563,B,0
564,A,0
565,A,1
566,B,0
567,B,0
568,B,0
569,A,0
570,A,0
571,A,0
572,A,0
573,A,0
574,B,0
575,A,1
576,B,0
577,A,0
578,B,0
579,A,0
580,A,0
581,B,0
582,A,0
583,A,0
584,A,0
585,A,0
586,A,1
587,A,0
588,B,0
589,B,0
590,A,0
591,A,0
592,B,0
593,A,0
594,B,0
595,A,0
596,A,0
597,B,0
598,B,0
599,B,0
600,B,0
601,A,0
602,A,0
603,A,0
604,A,0
605,B,0
606,A,0
607,B,0
608,B,0
609,B,0
610,B,1
611,B,0
612,B,0
613,A,0
614,A,1
615,B,0
616,B,1
617,A,0
618,B,0
619,A,0
620,A,1
621,A,0
622,B,1
623,B,0
624,A,0
625,A,0
626,A,0
627,B,0
628,A,0
629,A,0
630,B,0
631,B,0
632,B,0
633,A,0
634,B,0
635,A,0
636,A,0
637,A,0
638,A,1
639,A,0
640,B,0
641,B,0
642,A,0
643,A,0
644,B,0
645,B,0
646,A,0
647,B,0
648,B,0
649,B,0
650,A,0
651,A,0
652,A,0
653,A,0
654,A,1
655,B,0
656,A,0
657,A,0
658,B,0
659,B,0
660,B,0
661,A,0
662,A,1
663,B,1
664,B,0
665,A,0
666,B,0
667,B,1
668,B,0
669,A,0
670,B,0
671,B,0
672,B,0
673,A,0
674,B,0
675,A,0
676,B,0
677,B,0
678,B,0
679,A,0
680,A,0
681,A,0
682,B,0
683,B,0
684,A,0
685,A,0
686,B,0
687,B,0
688,A,0
689,B,0
690,A,0
691,A,0
692,A,0
693,A,0
694,B,0
695,B,1
696,B,0
697,B,0
698,B,0
699,B,0
700,A,0
701,A,0
702,A,0
703,B,0
704,B,0
705,A,0
706,B,0
707,A,0
708,A,0
709,B,0
710,A,0
711,A,0
712,B,0
713,B,0
714,B,0
715,B,0
716,B,0
717,B,1
718,B,0
719,A,0
720,B,1
721,B,0
722,B,0
723,B,1
724,B,0
725,A,0
726,B,0
727,A,0
728,A,0
729,B,0
730,A,0
731,B,0
732,B,0
733,B,0
734,A,0
735,B,0
736,B,0
737,A,0
738,A,0
739,B,1
740,B,0
741,A,0
742,A,0
743,B,0
744,A,0
745,A,0
746,A,0
747,B,0
748,B,0
749,A,0
750,A,1
751,A,0
752,B,0
753,A,0
754,A,0
755,A,0
756,A,0
757,A,0
758,B,0
759,A,0
760,A,0
761,B,0
762,B,0
763,B,0
764,B,0
765,A,0
766,B,0
767,A,0
768,B,1
769,A,0
770,A,0
771,B,0
772,A,0
773,A,0
774,B,0
775,A,0
776,B,0
777,A,0
778,B,0
779,A,0
780,A,0
781,A,0
782,A,0
783,A,0
784,A,0
785,A,0
786,A,0
787,B,0
788,A,0
789,A,0
790,A,0
791,B,0
792,B,0
793,A,0
794,A,1
795,B,0
796,B,0
797,B,0
798,B,0
799,B,0
800,B,0
801,A,0
802,B,0
803,B,0
804,A,0
805,B,0
806,B,0
807,B,0
808,A,0
809,A,0
810,A,0
811,A,0
812,B,0
813,A,0
814,A,1
815,B,0
816,A,1
817,B,0
818,B,0
819,A,0
820,B,0
821,B,0
822,A,0
823,B,0
824,A,0
825,A,0
826,B,0
827,B,0
828,A,0
829,B,0
830,A,0
831,B,0
832,B,1
833,A,1
834,A,0
835,B,0
836,A,0
837,A,0
838,A,0
839,B,0
840,A,0
841,A,0
842,B,0
843,A,0
844,A,0
845,A,0
846,A,0
847,B,0
848,B,0
849,A,0
850,B,0
851,B,0
852,A,0
853,B,0
854,A,0
855,B,0
856,B,0
857,A,0
858,A,0
859,B,0
860,B,1
861,A,0
862,B,0
863,A,0
864,A,0
865,B,0
866,B,0
867,B,0
868,B,0
869,A,0
870,B,0
871,B,0
872,B,0
873,B,0
874,A,1
875,B,0
876,A,0
877,A,0
878,B,1
879,A,0
880,B,0
881,A,1
882,A,0
883,A,0
884,A,0
885,B,0
886,A,0
887,A,0
888,A,0
889,A,0
890,B,0
891,A,0
892,B,0
893,B,1
894,B,0
895,B,0
896,B,0
897,A,1
898,B,1
899,B,1
900,B,0
901,B,1
902,B,0
903,A,0
904,B,0
905,A,0
906,A,0
907,A,0
908,B,0
909,B,0
910,B,0
911,A,0
912,A,0
913,A,0
914,B,0
915,B,0
916,B,1
917,A,1
918,B,0
919,A,0
920,B,0
921,A,1
922,B,0
923,B,0
924,A,0
925,B,0
926,B,0
927,B,1
928,A,0
929,A,0
930,B,0
931,B,1
932,B,0
933,A,0
934,B,0
935,B,0
936,B,0
937,B,0
938,A,0
939,B,0
940,A,0
941,A,0
942,B,0
943,A,0
944,B,0
945,B,0
946,A,0
947,B,0
948,B,0
949,A,0
950,B,0
951,A,0
952,B,0
953,B,0
954,B,0
955,A,0
956,B,0
957,B,0
958,A,0
959,B,0
960,B,1
961,B,0
962,A,0
963,A,0
964,B,0
965,B,0
966,B,0
967,B,0
968,A,0
969,B,1
970,A,0
971,B,1
972,B,1
973,B,0
974,B,0
975,B,0
976,A,0
977,A,1
978,B,0
979,B,0
980,B,0
981,B,0
982,B,0
983,B,0
984,B,1
985,B,0
986,A,0
987,B,1
988,B,0
989,B,0
990,A,0
991,B,1
992,A,1
993,A,0
994,B,0
995,B,0
996,B,0
997,B,0
998,A,0
999,B,0
1000,A,0
1001,A,0
1002,A,0
1003,B,0
1004,A,0
1005,A,1
1006,A,0
1007,B,1
1008,A,0
1009,A,0
1010,B,0
1011,B,1
1012,B,0
1013,B,1
1014,B,0
1015,B,0
1016,B,0
1017,A,1
1018,A,0
1019,A,0
1020,B,0
1021,A,0
1022,B,0
1023,A,0
1024,B,0
