user_id,group,converted
1,B,0
2,A,0
3,A,0
4,B,0
5,B,0
6,B,1
7,A,0
8,A,0
9,A,0
10,A,0
11,A,1
12,B,0
13,B,0
14,A,0
15,B,0
16,A,0
17,B,0
18,B,0
19,B,0
20,A,1
21,A,1
22,A,0
23,A,0
24,A,0
25,A,0
26,A,0
27,B,1
28,B,0
29,B,0
30,B,0
31,B,0
32,A,0
33,B,0
34,A,0
35,A,0
36,A,0
37,B,0
38,B,0
39,B,0
40,A,0
41,B,0
42,A,0
43,A,0
44,A,0
45,A,1
46,B,0
47,A,0
48,B,0
49,B,0
50,B,0
51,A,0
52,B,0
53,A,0
54,A,0
55,A,0
56,B,0
57,B,0
58,B,0
59,B,0
60,A,0
61,A,0
62,A,0
63,B,0
64,A,0
65,B,1
66,A,0
67,B,1
68,A,1
69,B,0
70,A,0
71,A,0
72,B,0
73,B,0
74,A,0
75,A,0
76,B,0
77,B,0
78,A,0
79,B,1
80,A,0
81,B,1
82,A,0
83,B,0
84,B,0
85,B,0
86,A,0
87,A,0
88,B,1
89,B,0
90,A,1
91,A,0
92,B,0
93,B,0
94,A,0
95,B,0
96,A,0
97,B,0
98,A,0
99,A,0
100,B,0
101,B,0
102,A,0
103,B,0
104,B,0
105,B,0
106,A,0
107,B,0
108,B,0
109,B,0
110,B,0
111,A,0
112,B,0
113,A,0
114,B,0
115,B,0
116,A,0
117,B,0
118,B,0
119,B,1
120,A,0
121,A,0
122,B,0
123,A,0
124,A,0
125,B,0
126,A,0
127,B,0
128,A,0
129,B,1
130,B,0
131,A,0
132,B,0
133,A,0
134,A,0
135,B,0
136,A,0
137,B,0
138,A,0
139,B,0
140,B,0
141,B,0
142,A,0
143,B,0
144,B,0
145,B,0
146,A,0
147,B,0
148,A,0
149,A,1
150,B,0
151,A,0
152,B,0
153,B,0
154,A,0
155,B,0
156,A,0
157,B,0
158,B,1
159,B,0
160,B,0
161,B,0
162,B,0
163,A,0
164,A,0
165,A,0
166,A,1
167,B,0
168,A,0
169,B,0
170,A,0
171,B,0
172,A,0
173,A,0
174,B,0
175,B,0
176,A,0
177,B,0
178,A,0
179,B,0
180,A,0
181,B,0
182,B,0
183,A,0
184,A,0
185,B,0
186,A,0
187,A,0
188,B,0
189,B,0
190,B,0
191,A,0
192,A,0
193,A,0
194,B,0
195,B,0
196,A,0
197,A,0
198,A,0
199,B,0
200,A,0
201,B,0
202,A,0
203,B,0
204,A,0
205,A,0
206,B,0
207,A,0
208,B,0
209,A,0
210,B,0
211,A,0
212,A,0
213,A,0
214,A,1
215,B,0
216,A,0
217,B,0
218,B,0
219,A,0
220,B,0
221,A,0
222,A,0
223,A,0
224,A,0
225,B,0
226,A,0
227,A,0
228,A,0
229,B,1
230,A,0
231,A,0
232,B,1
233,A,0
234,B,0
235,B,0
236,B,0
237,B,0
238,A,0
239,B,0
240,B,0
241,B,0
242,A,0
243,A,1
244,B,0
245,A,0
246,B,0
247,A,0
248,A,1
249,A,0
250,B,0
251,B,0
252,A,0
253,B,1
254,B,0
255,B,0
256,B,0
257,B,0
258,A,0
259,A,0
260,A,0
261,B,0
262,B,0
263,A,0
264,B,0
265,B,0
266,A,0
267,B,0
268,A,0
269,B,0
270,B,0
271,B,0
272,A,0
273,B,0
274,A,0
275,B,0
276,A,0
277,B,1
278,A,0
279,B,0
280,B,0
281,B,0
282,B,0
283,B,0
284,B,0
285,A,0
286,B,0
287,A,0
288,B,1
289,B,1
290,B,0
291,A,0
292,A,0
293,B,0
294,A,0
295,A,0
296,B,0
297,B,0
298,A,0
299,B,0
300,A,0
301,A,0
302,A,0
303,A,0
304,A,0
305,A,0
306,B,0
307,B,0
308,B,0
309,A,0
310,B,0
311,B,0
312,A,0
313,B,0
314,B,0
315,B,0
316,B,0
317,A,0
318,B,0
319,B,0
320,A,0
321,B,0
322,B,0
323,A,0
324,A,0
325,A,1
326,A,0
327,B,0
328,A,1
329,A,0
330,B,0
331,A,0
332,B,0
333,B,0
334,A,0
335,B,0
336,A,0
337,A,0
338,B,0
339,A,0
340,A,0
341,A,0
342,A,0
343,B,0
344,A,0
345,B,0
346,B,0
347,A,0
348,B,0
349,B,0
350,A,0
351,A,0
352,B,0
353,B,1
354,B,0
355,A,0
356,A,1
357,B,0
358,A,1
359,B,0
360,A,0
361,B,0
362,B,0
363,A,0
364,B,0
365,A,0
366,B,0
367,A,0
368,B,0
369,A,0
370,B,0
371,A,0
372,B,0
373,A,0
374,A,0
375,B,0
376,A,0
377,A,0
378,A,0
379,B,0
380,B,0
381,B,0
382,A,0
383,B,0
384,B,0
385,A,0
386,A,0
387,A,0
388,B,0
389,A,1
390,B,0
391,A,0
392,A,0
393,B,1
394,B,0
395,B,1
396,B,0
397,B,0
398,A,0
399,A,1
400,A,0
401,A,1
402,B,0
403,B,0
404,B,0
405,B,0
406,A,0
407,A,0
408,A,0
409,B,0
410,A,0
411,B,0
412,A,0
413,A,0
414,A,0
415,A,0
416,B,1
417,A,0
418,B,1
419,B,1
420,B,0
421,B,0
422,B,0
423,B,0
424,A,0
425,A,0
426,B,1
427,A,1
428,A,0
429,B,0
430,B,0
431,B,0
432,A,0
433,A,0
434,B,0
435,A,0
436,A,0
437,A,1
438,A,0
439,A,0
440,B,0
441,A,0
442,B,0
443,A,0
444,A,0
445,A,0
446,A,0
447,B,0
448,A,0
449,A,0
450,A,0
451,A,0
452,B,0
453,B,0
454,B,0
455,B,0
456,B,0
457,A,0
458,B,0
459,A,0
460,B,0
461,A,0
462,A,0
463,A,0
464,A,0
465,A,0
466,A,0
467,A,0
468,B,1
469,A,0
470,B,0
471,B,0
472,A,0
473,A,0
474,B,0
475,A,1
476,B,0
477,B,1
478,A,0
479,A,0
480,A,0
481,A,0
482,B,0
483,A,0
484,B,1
485,B,0
486,B,0
487,A,0
488,A,0
489,A,0
490,A,0
491,A,0
492,B,0
493,A,0
494,B,0
495,B,0
496,A,0
497,B,0
498,B,0
499,B,0
500,A,0
501,A,0
502,B,0
503,A,1
504,A,0
505,A,0
506,A,0
507,B,0
508,B,0
509,A,0
510,B,0
511,B,0
512,B,0
513,B,0
514,A,0
515,B,0
516,B,0
517,B,0
518,B,0
519,B,0
520,B,0
521,A,0
522,B,0
523,A,1
524,A,0
525,B,0
526,B,0
527,A,0
528,B,0
529,A,1
530,A,0
531,A,0
532,A,0
533,B,0
534,B,0
535,B,1
536,B,0
537,B,0
538,A,0
539,B,0
540,B,0
541,A,0
542,B,0
543,B,0
544,B,0
545,A,0
546,A,0
547,A,0
548,B,0
549,B,0
550,B,0
551,B,0
552,A,0
553,B,0
554,A,0
555,A,0
556,B,0
557,A,0
558,B,0
559,B,0
560,B,0
561,B,0
562,A,0
563,B,0
564,B,0
565,B,1
566,B,0
567,A,0
568,A,0
569,A,0
570,B,0
571,B,0
572,B,0
573,B,0
574,A,0
575,A,0
576,B,0
577,B,0
578,B,0
579,A,0
580,A,1
581,A,0
582,A,0
583,B,0
584,A,0
585,B,0
586,A,0
587,A,0
588,A,0
589,B,0
590,B,0
591,B,0
592,B,0
593,A,0
594,B,1
595,A,0
596,B,0
597,A,1
598,A,0
599,A,0
600,B,0
601,B,0
602,B,0
603,B,0
604,B,0
605,A,0
606,B,0
607,B,0
608,A,1
609,A,0
610,A,0
611,B,1
612,B,0
613,B,0
614,B,0
615,A,0
616,A,0
617,B,0
618,B,0
619,A,0
620,A,0
621,A,0
622,B,0
623,A,0
624,B,0
625,A,0
626,A,0
627,A,0
628,A,1
629,B,0
630,A,0
631,B,0
632,B,0
633,A,0
634,A,0
635,B,0
636,A,1
637,B,0
638,A,0
639,B,0
640,A,0
641,B,0
642,A,0
643,B,1
644,A,0
645,A,0
646,A,0
647,B,0
648,A,0
649,A,0
650,B,0
651,B,0
652,A,0
653,B,0
654,B,1
655,A,0
656,B,0
657,B,0
658,A,0
659,A,0
660,A,0
661,A,0
662,A,0
663,B,0
664,A,0
665,B,0
666,A,0
667,B,0
668,A,0
669,A,0
670,A,0
671,A,0
672,A,0
673,A,0
674,B,0
675,B,0
676,A,0
677,A,1
678,B,0
679,A,0
680,A,0
681,B,0
682,A,0
683,A,0
684,A,0
685,A,0
686,A,0
687,B,0
688,A,0
689,A,0
690,A,1
691,B,0
692,A,0
693,A,0
694,A,0
695,B,0
696,B,0
697,A,0
698,B,0
699,B,0
700,B,0
701,A,0
702,A,0
703,A,0
704,A,0
705,B,0
706,B,0
707,A,0
708,B,0
709,A,0
710,A,0
711,A,0
712,A,0
713,B,0
714,A,0
715,B,0
716,A,0
717,A,1
718,A,0
719,B,0
720,B,0
721,B,0
722,B,0
723,B,0
724,B,0
725,A,0
726,B,1
727,B,0
728,A,1
729,A,0
730,B,0
731,A,1
732,B,0
733,B,0
734,B,0
735,B,0
736,A,0
737,B,0
738,B,0
739,B,0
740,B,1
741,A,0
742,A,0
743,A,0
744,B,0
745,B,0
746,B,0
747,A,0
748,A,0
749,A,0
750,A,0
751,B,0
752,A,1
753,B,0
754,B,0
755,B,0
756,A,0
757,A,0
758,A,0
759,B,0
760,B,0
761,A,0
762,B,0
763,A,0
764,B,0
765,A,0
766,A,0
767,A,0
768,B,1
769,B,0
770,A,0
771,B,0
772,A,0
773,B,0
774,A,0
775,A,0
776,B,1
777,B,0
778,B,0
779,B,0
780,B,0
781,B,0
782,A,0
783,B,0
784,B,1
785,B,0
786,B,0
787,B,0
788,A,0
789,A,0
790,B,1
791,A,0
792,B,0
793,B,0
794,B,0
795,B,0
796,B,1
797,B,0
798,A,1
799,A,0
800,B,0
801,A,0
802,B,0
803,A,0
804,A,0
805,B,0
806,A,0
807,A,0
808,A,0
809,A,1
810,B,0
811,A,0
812,B,1
813,B,0
814,A,0
815,A,0
816,B,0
817,A,0
818,B,0
819,A,0
820,B,1
821,B,0
822,A,1
823,A,0
824,A,0
825,B,0
826,A,0
827,A,0
828,A,0
829,A,0
830,B,0
831,B,0
832,B,0
833,B,0
834,A,0
835,B,0
836,B,0
837,B,0
838,B,0
839,B,0
840,A,0
841,A,0
842,A,0
843,B,0
844,A,0
845,B,0
846,A,0
847,B,0
848,B,0
849,B,0
850,A,0
851,B,0
852,B,0
853,B,0
854,B,0
855,A,1
856,B,0
857,A,0
858,B,0
859,B,0
860,B,0
861,A,0
862,A,0
863,A,0
864,B,0
865,A,0
866,B,1
867,B,1
868,A,0
869,A,0
870,A,1
871,A,0
872,B,0
873,A,0
874,B,0
875,A,0
876,B,0
877,A,0
878,B,1
879,A,0
880,A,0
881,A,0
882,A,0
883,B,0
884,A,0
885,B,0
886,B,0
887,A,0
888,A,0
